cat_name; act_name; act_id
winter activities;skiing, downhill;960
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
winter activities;skiing, climbing up;978
;;-1
;;-1
;;-1
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
winter activities;skiing, downhill;960
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
occupation;farming, taking care of animals (e.g., grooming, brushing, shearing sheep, assisting with birthing,;369
sports;horse cart, driving, standing or sitting;262
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
sports;horse cart, driving, standing or sitting;262
sports;horse cart, driving, standing or sitting;262
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
;;-1
;;-1
;;-1
;;-1
;;-1
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
occupation;horse grooming, feeding, cleaning, harnessing and unharnessing;15
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
conditioning exercise;video exercise workouts, TV conditioning programs;849
bicycling;bicycling, general;841
bicycling;bicycling, general;841
conditioning exercise;video exercise workouts, TV conditioning programs;849
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
sports;hacky sack;17
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
lawn and garden;shoveling snow, by hand;173
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
occupation;plumbing activities;19
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
fishing and hunting;fishing, general;857
;;-1
;;-1
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
home activities;ironing;23
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
dancing;ballroom;24
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
;;-1
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
conditioning exercise;therapeutic exercise ball, Fitball exercise;25
